,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,STATE,LOCATION,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Overall Vulnerability
409181,2021-03-03,23025,9,Somerset County,ME,4.0,2043,2043.0,4.6,2041,5.0,657,6.1,90.7,5578.0,11.0,5577.0,12.5,5572.0,13.6,3652.0,33.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409182,2021-03-02,23025,9,Somerset County,ME,4.0,2043,2043.0,4.6,2041,5.0,657,6.1,90.7,5575.0,11.0,5574.0,12.5,5569.0,13.6,3650.0,33.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409183,2021-03-01,23025,9,Somerset County,ME,4.0,2043,2043.0,4.6,2041,5.0,657,6.1,90.7,5575.0,11.0,5574.0,12.5,5569.0,13.6,3650.0,33.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409184,2021-02-28,23025,9,Somerset County,ME,4.0,2042,2042.0,4.6,2040,5.0,656,6.1,90.7,5540.0,11.0,5539.0,12.4,5534.0,13.5,3615.0,33.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409185,2021-02-27,23025,8,Somerset County,ME,4.0,2022,2022.0,4.5,2020,4.9,636,5.9,90.7,5540.0,11.0,5539.0,12.4,5534.0,13.5,3615.0,33.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409186,2021-02-26,23025,8,Somerset County,ME,3.6,1812,1812.0,4.1,1810,4.4,494,4.6,89.9,4829.0,9.6,4828.0,10.8,4823.0,11.8,2937.0,27.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409187,2021-02-25,23025,8,Somerset County,ME,3.6,1812,1812.0,4.1,1810,4.4,494,4.6,89.9,4829.0,9.6,4828.0,10.8,4823.0,11.8,2937.0,27.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409188,2021-02-24,23025,8,Somerset County,ME,3.6,1812,1812.0,4.1,1810,4.4,494,4.6,89.9,4827.0,9.6,4826.0,10.8,4821.0,11.8,2935.0,27.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409189,2021-02-23,23025,8,Somerset County,ME,3.4,1697,1697.0,3.8,1695,4.1,477,4.4,89.9,4804.0,9.5,4803.0,10.8,4798.0,11.7,2921.0,27.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409190,2021-02-22,23025,8,Somerset County,ME,3.3,1682,1682.0,3.8,1680,4.1,465,4.3,89.9,4802.0,9.5,4801.0,10.8,4796.0,11.7,2921.0,27.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409191,2021-02-21,23025,8,Somerset County,ME,2.8,1392,1392.0,3.1,1391,3.4,322,3.0,88.8,4293.0,8.5,4292.0,9.6,4287.0,10.5,2468.0,22.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409192,2021-02-20,23025,7,Somerset County,ME,2.8,1391,1391.0,3.1,1390,3.4,321,3.0,88.8,4284.0,8.5,4283.0,9.6,4278.0,10.4,2459.0,22.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409193,2021-02-19,23025,7,Somerset County,ME,2.8,1389,1389.0,3.1,1388,3.4,319,3.0,88.8,4268.0,8.5,4267.0,9.6,4262.0,10.4,2443.0,22.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409194,2021-02-18,23025,7,Somerset County,ME,2.6,1337,1337.0,3.0,1336,3.3,301,2.8,88.7,3893.0,7.7,3892.0,8.7,3888.0,9.5,2102.0,19.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409195,2021-02-17,23025,7,Somerset County,ME,2.6,1335,1335.0,3.0,1334,3.3,299,2.8,88.7,3893.0,7.7,3892.0,8.7,3888.0,9.5,2102.0,19.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409196,2021-02-16,23025,7,Somerset County,ME,2.6,1331,1331.0,3.0,1330,3.2,295,2.7,88.7,3847.0,7.6,3846.0,8.6,3842.0,9.4,2061.0,19.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409197,2021-02-15,23025,7,Somerset County,ME,2.6,1316,1316.0,3.0,1315,3.2,281,2.6,88.8,3804.0,7.5,3803.0,8.5,3799.0,9.3,2020.0,18.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409198,2021-02-14,23025,7,Somerset County,ME,2.0,1015,1015.0,2.3,1014,2.5,220,2.0,88.4,2856.0,5.7,2855.0,6.4,2851.0,7.0,1223.0,11.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409199,2021-02-13,23025,6,Somerset County,ME,2.0,1014,1014.0,2.3,1013,2.5,219,2.0,88.4,2825.0,5.6,2824.0,6.3,2820.0,6.9,1193.0,11.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409200,2021-02-12,23025,6,Somerset County,ME,2.0,1000,1000.0,2.2,999,2.4,205,1.9,88.5,2819.0,5.6,2818.0,6.3,2814.0,6.9,1187.0,11.0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409201,2021-02-11,23025,6,Somerset County,ME,2.0,993,993.0,2.2,992,2.4,198,1.8,88.5,2806.0,5.6,2805.0,6.3,2801.0,6.8,1175.0,10.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409202,2021-02-10,23025,6,Somerset County,ME,2.0,992,992.0,2.2,991,2.4,197,1.8,88.5,2793.0,5.5,2792.0,6.3,2788.0,6.8,1162.0,10.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409203,2021-02-09,23025,6,Somerset County,ME,1.9,977,977.0,2.2,976,2.4,192,1.8,88.6,2735.0,5.4,2734.0,6.1,2730.0,6.7,1118.0,10.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409204,2021-02-08,23025,6,Somerset County,ME,1.8,933,933.0,2.1,932,2.3,164,1.5,88.4,2539.0,5.0,2538.0,5.7,2534.0,6.2,999.0,9.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409205,2021-02-07,23025,6,Somerset County,ME,1.8,933,933.0,2.1,932,2.3,164,1.5,88.3,2538.0,5.0,2537.0,5.7,2533.0,6.2,998.0,9.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409206,2021-02-06,23025,5,Somerset County,ME,1.7,850,850.0,1.9,849,2.1,155,1.4,88.3,2450.0,4.9,2450.0,5.5,2446.0,6.0,948.0,8.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409207,2021-02-05,23025,5,Somerset County,ME,1.6,813,813.0,1.8,812,2.0,133,1.2,88.3,2209.0,4.4,2209.0,5.0,2205.0,5.4,764.0,7.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409208,2021-02-04,23025,5,Somerset County,ME,1.5,734,734.0,1.6,733,1.8,116,1.1,88.1,2165.0,4.3,2165.0,4.9,2161.0,5.3,743.0,6.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409209,2021-02-03,23025,5,Somerset County,ME,1.2,617,617.0,1.4,616,1.5,102,0.9,87.8,2077.0,4.1,2077.0,4.7,2073.0,5.1,680.0,6.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409210,2021-02-02,23025,5,Somerset County,ME,1.2,617,617.0,1.4,616,1.5,102,0.9,87.8,2077.0,4.1,2077.0,4.7,2073.0,5.1,680.0,6.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409211,2021-02-01,23025,5,Somerset County,ME,1.2,617,617.0,1.4,616,1.5,102,0.9,87.8,2077.0,4.1,2077.0,4.7,2073.0,5.1,680.0,6.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409212,2021-01-31,23025,5,Somerset County,ME,1.2,602,602.0,1.3,601,1.5,102,0.9,87.4,1958.0,3.9,1958.0,4.4,1954.0,4.8,623.0,5.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409213,2021-01-30,23025,4,Somerset County,ME,1.2,588,588.0,1.3,587,1.4,99,0.9,87.1,1821.0,3.6,1821.0,4.1,1817.0,4.4,549.0,5.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409214,2021-01-29,23025,4,Somerset County,ME,1.0,484,484.0,1.1,483,1.2,66,0.6,86.5,1696.0,3.4,1696.0,3.8,1693.0,4.1,493.0,4.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409215,2021-01-28,23025,4,Somerset County,ME,0.8,397,397.0,0.9,396,1.0,54,0.5,85.3,1641.0,3.3,1641.0,3.7,1638.0,4.0,474.0,4.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409216,2021-01-27,23025,4,Somerset County,ME,0.7,334,334.0,0.7,333,0.8,51,0.5,83.8,1597.0,3.2,1597.0,3.6,1594.0,3.9,455.0,4.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409217,2021-01-26,23025,4,Somerset County,ME,0.6,281,281.0,0.6,280,0.7,44,0.4,83.3,1586.0,3.1,1586.0,3.6,1583.0,3.9,448.0,4.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409218,2021-01-25,23025,4,Somerset County,ME,0.6,281,281.0,0.6,280,0.7,44,0.4,83.2,1579.0,3.1,1579.0,3.5,1576.0,3.8,448.0,4.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409219,2021-01-24,23025,4,Somerset County,ME,0.6,281,281.0,0.6,280,0.7,44,0.4,83.5,1469.0,2.9,1469.0,3.3,1466.0,3.6,387.0,3.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409220,2021-01-23,23025,3,Somerset County,ME,0.5,265,265.0,0.6,264,0.6,41,0.4,84.4,1303.0,2.6,1303.0,2.9,1301.0,3.2,310.0,2.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409221,2021-01-22,23025,3,Somerset County,ME,0.4,198,198.0,0.4,197,0.5,35,0.3,84.7,1214.0,2.4,1214.0,2.7,1212.0,3.0,279.0,2.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409222,2021-01-21,23025,3,Somerset County,ME,0.3,146,146.0,0.3,145,0.4,33,0.3,85.5,1185.0,2.3,1185.0,2.7,1183.0,2.9,270.0,2.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409223,2021-01-20,23025,3,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409224,2021-01-19,23025,3,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409225,2021-01-18,23025,3,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409226,2021-01-17,23025,3,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409227,2021-01-16,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409228,2021-01-15,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409229,2021-01-14,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409230,2021-01-13,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409231,2021-01-12,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409232,2021-01-11,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409233,2021-01-10,23025,2,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409234,2021-01-09,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409235,2021-01-08,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409236,2021-01-07,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409237,2021-01-06,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409238,2021-01-05,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409239,2021-01-04,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409240,2021-01-03,23025,1,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409241,2021-01-02,23025,53,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409242,2021-01-01,23025,53,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
409243,2020-12-31,23025,53,Somerset County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,,MAINE,"Somerset County, Maine",0.7576,0.7313,0.1579,0.5648,0.622
